cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
DB07,motorneuron,GS,14,4,18,138,12,150,4,3.14732634626884e-05,71.3369140041519,0.000561301372266955,Inf,0.00621245992330562,0.197368421052632,0.0113690673738598,0.411787280701754
AS01,motorneuron,GS,10,5,15,45,36,81,1450,0.0114090580052246,323.635168072283,0.00254646372763261,Inf,0.0066873022512009,0.286407766990291,0.00994453825984,0.221861471861472
AS02,motorneuron,GS,9,3,12,27,25,52,63,0.000495703899537343,155.345251772153,0.00122230550917566,Inf,0.00461387960780891,0.223076923076923,0.00667536812875628,0.330769230769231
AS03,motorneuron,GS,5,2,7,14,24,38,24,0.000188839580776131,63.2239937463025,0.000497466353085187,Inf,0.00367493522701587,0.119047619047619,0.00454580864234522,0.142857142857143
AS04,motorneuron,GS,9,2,11,25,25,50,25,0.000196707896641803,91.3411512312281,0.000718701029421428,Inf,0.00478006178340692,0.254545454545455,0.00709997992747866,0.38030303030303
AS05,motorneuron,GS,6,2,8,16,15,31,22,0.000173102949044786,46.3131878744721,0.000364406790942562,Inf,0.00810305806040299,0.444444444444444,0.00848445286341549,0.355555555555556
AS06,motorneuron,GS,2,1,3,4,20,24,0,0,6.87430687810836,5.40892178745189e-05,Inf,0.00708124621960233,0.166666666666667,0.00708124621960233,0.166666666666667
AS07,motorneuron,GS,5,1,6,17,20,37,0,0,39.9724581121144,0.000314515926353463,Inf,0.00716755772781222,0.233333333333333,0.00794118936109082,0.277777777777778
AS08,motorneuron,GS,5,1,6,21,20,41,0,0,16.5972649582911,0.000130592523198086,Inf,0.00884756695690614,0.266666666666667,0.0112603520481852,0.316666666666667
AS09,motorneuron,GS,5,1,6,24,20,44,0,0,35.9868068646396,0.000283155563407922,Inf,0.0101584588012328,0.366666666666667,0.0104637041801873,0.4
AS10,motorneuron,GS,6,2,8,17,20,37,65,0.000511440531268687,117.030599482755,0.000920833722679281,Inf,0.00436879342527217,0.214285714285714,0.00514070331617043,0.279761904761905
AS11,motorneuron,GS,25,6,31,165,23,188,9398,0.0739464325055865,1756.22809986815,0.0138185574219318,Inf,0.00634906866301072,0.233766233766234,0.0131114602768519,0.518614718614719
PDB,motorneuron,GS,38,37,75,459,187,646,9851,0.077510779592736,3533.60539831476,0.0278035234185847,Inf,0.00802249228435526,0.251543770432256,0.0172949700659075,0.522967925183115
