cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
RMFR,interneuron,GS,10,6,16,47,26,73,128,0.00401732471282405,93.3908024958276,0.00293110295950749,1.49444444444444,0.0174070105446001,0.296610169491525,0.0281014828144926,0.478813559322034
RMGL,interneuron,GS,20,30,50,57,90,147,189,0.00593183102127927,920.204183092732,0.0288809297311133,1.46279761904762,0.00524162268427409,0.131773399014778,0.0162424148465775,0.446565407772304
RMGR,interneuron,GS,13,27,40,39,100,139,14,0.000439394890465131,408.750939537332,0.0128287910218232,1.4469696969697,0.0075534864796304,0.180699481865285,0.0187328071321404,0.483193005181347
RMHL,motorneuron,GS,17,9,26,70,11,81,0,0,191.093582232346,0.00599753883096936,1.98030303030303,0.00587360397036235,0.159442724458204,0.0143757947788738,0.403921568627451
RMHR,motorneuron,GS,14,8,22,80,27,107,184,0.00577490427468458,178.962009261175,0.00561678517548099,1.53794326241135,0.00827353633387287,0.168859649122807,0.0149620612996157,0.319340016708438
SAADL,interneuron,GS,12,10,22,53,54,107,769,0.0241353336262633,167.826214374938,0.00526728436303239,1.27083333333333,0.0110870387076039,0.201754385964912,0.0197304401345096,0.39093567251462
SAADR,interneuron,GS,11,14,25,59,85,144,759,0.0238214801330739,202.187250093434,0.0063457174720179,1.2518115942029,0.0141815888650855,0.216949152542373,0.0256324614744899,0.423841807909605
SAAVL,interneuron,GS,11,9,20,52,128,180,842,0.0264264641265457,89.8251488545811,0.00281919367442663,1.23863636363636,0.0239254587918049,0.255376344086022,0.0333641778570161,0.407437275985663
SAAVR,interneuron,GS,12,14,26,46,107,153,1521,0.0477371163141046,261.798807110315,0.00821664701243848,1.27117673992674,0.0182317392425426,0.32018927444795,0.0319947855632452,0.408550185873606
SDQL,sensory,GS,6,20,26,31,60,91,639,0.0200552382148013,176.742239670281,0.00554711693146323,1.375,0.0109167847038093,0.224299065420561,0.0224400701427829,0.491147455867082
SDQR,sensory,GS,3,13,16,27,102,129,862,0.0270541711129245,100.533022414135,0.00315526402655623,1.35119047619048,0.0171665039347933,0.19327731092437,0.0290458716223197,0.365546218487395
SIADL,motorneuron,GS,12,7,19,53,52,105,838,0.02630092272927,318.564517885646,0.00999825867446003,1.25,0.0146365689552141,0.18562874251497,0.0271103435941399,0.420958083832335
SIADR,motorneuron,GS,14,8,22,58,46,104,641,0.0201180089134392,207.445008753252,0.00651073406419096,1.42245989304813,0.0167401642233814,0.252212389380531,0.0274642878106248,0.47413611462284
SIAVL,motorneuron,GS,13,6,19,85,26,111,527,0.0165400790910803,252.544053381981,0.00792618333381399,1.49285714285714,0.0156516741966752,0.224550898203593,0.0291738382809489,0.454491017964072
SIAVR,motorneuron,GS,14,3,17,76,13,89,533,0.0167283911869939,102.281229410441,0.00321013211381713,1.4768115942029,0.0111873631127395,0.190298507462687,0.024528761149094,0.421393034825871
SIBDL,motorneuron,GS,6,1,7,36,2,38,0,0,5.40198487149707,0.000169543182207553,1.75,0.0172871633697859,0.25,0.0177492365935032,0.2375
SIBDR,motorneuron,GS,11,2,13,51,12,63,0,0,17.4021072497727,0.000546171214919738,1.5938884644767,0.0114828162348662,0.203947368421053,0.0197173084007791,0.342105263157895
SIBVL,motorneuron,GS,10,4,14,66,8,74,12,0.000376624191827255,67.0767992598996,0.00210522877596823,1.6768115942029,0.00673326308144183,0.1,0.00816546056897016,0.131944444444444
SIBVR,motorneuron,GS,12,3,15,66,7,73,26,0.000816019082292386,44.6359420365059,0.0014009146329956,1.69285714285714,0.00916099181340911,0.158653846153846,0.0128885739908977,0.234535256410256
SMBDL,motorneuron,GS,15,10,25,80,66,146,1023,0.0321072123532735,302.346313683377,0.00948924467024597,1.19444444444444,0.0110857495769385,0.163265306122449,0.0261023713309255,0.405002220946099
SMBDR,motorneuron,GS,22,10,32,100,86,186,1263.5,0.0396553888644781,257.322375447574,0.00807615264100099,1.36363636363636,0.0109881328879195,0.176171079429735,0.0276843632569815,0.454310930074678
SMBVL,motorneuron,GS,15,12,27,69,51,120,331,0.0103885506245685,363.545658114933,0.0114100074733203,1.33333333333333,0.00629140808194001,0.153623188405797,0.0152588125670533,0.386300897170462
SMBVR,motorneuron,GS,15,13,28,80,51,131,1053,0.0330487728328416,266.913551401784,0.00837717504870328,1.33514492753623,0.0117206525602017,0.214864864864865,0.0261053360614241,0.483397683397683
SMDDL,motorneuron,GS,23,18,41,209,88,297,1499,0.0470466386290879,370.257001985601,0.0116206453451008,1.32142857142857,0.0210382041746512,0.253094059405941,0.041855048442932,0.544678217821782
SMDDR,motorneuron,GS,27,18,45,238,65,303,1186,0.0372230242922604,797.34091091097,0.0250248230152209,1.4938884644767,0.0177484373914899,0.221084953940635,0.0382473743317922,0.51730638007506
SMDVL,motorneuron,GS,27,16,43,139,162,301,941,0.0295336137091206,552.68271674259,0.0173461401275058,1.3849366359447,0.0160969708127195,0.183240223463687,0.0336537632423258,0.481610800744879
SMDVR,motorneuron,GS,22,15,37,147,139,286,1007,0.0316050467641705,283.972449099049,0.00891257451192796,1.39285714285714,0.0203737743164849,0.237841945288754,0.0377335434251837,0.516160081053698
URADL,motorneuron,GS,5,4,9,32,27,59,81,0.00254221329483397,29.1498552581398,0.000914878389873197,1.28571428571429,0.0319196100304769,0.328571428571429,0.0377925071601366,0.40047619047619
URADR,motorneuron,GS,5,4,9,21,21,42,2,6.27706986378758e-05,14.9521558736829,0.000469278635166746,1.78472222222222,0.0252666935545718,0.342857142857143,0.0272734454752868,0.354761904761905
URAVL,motorneuron,GS,8,12,20,33,57,90,928,0.0291256041679744,128.125827147961,0.00402127384181662,1.51666666666667,0.0152021024618444,0.237837837837838,0.023314932496281,0.401081081081081
URAVR,motorneuron,GS,7,13,20,27,42,69,2,6.27706986378758e-05,79.7095798831644,0.0025017130086989,1.53333333333333,0.0148493643488639,0.274193548387097,0.0248926598354284,0.542338709677419
URBL,interneuron,GS,5,16,21,17,62,79,116,0.0036407005209968,59.1481078676777,0.00185638402698128,1.46807146753955,0.0109025314651736,0.285024154589372,0.0202454114259161,0.428085376162299
URBR,interneuron,GS,9,24,33,38,71,109,175.5,0.0055081288054736,189.617831709281,0.00595122188529538,1.44444444444444,0.0104047473144132,0.238003838771593,0.0203153321530707,0.501615483045425
URXL,sensory,GS,18,25,43,73,93,166,384,0.0120519741384722,513.597322280887,0.0161194313690568,1.42960992907801,0.0111599950961406,0.243834080717489,0.0241326206811324,0.464804526748971
URXR,sensory,GS,22,26,48,76,131,207,780.5,0.024496265143431,815.34446145379,0.0255898707379885,1.40267857142857,0.010012535792258,0.191756272401434,0.0245900588966875,0.505727299880526
URYDL,sensory,GS,8,11,19,23,65,88,0,0,79.4178619161706,0.00249255733840219,1.34974747474747,0.015626741868306,0.22289156626506,0.0284476389713548,0.45281124497992
URYDR,sensory,GS,5,14,19,9,62,71,0,0,160.641928297737,0.00504180303489227,1.41233766233766,0.0129679622364148,0.254437869822485,0.0212347697609579,0.456755424063116
URYVL,sensory,GS,3,20,23,10,128,138,22,0.000690477685016634,65.3884077391477,0.0020522380183023,1.31111111111111,0.019132673198611,0.242,0.0331446456261867,0.461333333333333
URYVR,sensory,GS,9,16,25,20,138,158,0,0,132.911966210879,0.00417148848819532,1.43061840120664,0.0129852280760376,0.181818181818182,0.026480324088527,0.426732269787825
